age,monthly_salary,credit_score,existing_emi,requested_amount,tenure_months,missed_payments,proposed_emi,foir,approved
51,119363,741,39938,1581781,48,0,32953.770833333336,61.06730798767905,0
29,98044,702,23000,2626869,60,0,43781.15,68.11344906368568,0
41,114955,710,18806,1442639,120,0,12021.991666666667,26.81744305742827,1
53,96030,687,17809,1491993,120,1,12433.275,31.492528376548997,0
43,46814,652,19855,1849282,84,0,22015.261904761905,89.43961615064278,0
28,134340,733,34388,2010902,120,0,16757.516666666666,38.07169619373728,1
30,45024,719,11458,2617321,36,1,72703.36111111111,186.9255532851615,0
22,98288,746,11853,1477362,36,1,41037.833333333336,53.81209642411417,0
50,144236,704,37222,2948966,36,0,81915.72222222222,82.59915847792661,0
29,92836,650,23320,2973901,48,0,61956.270833333336,91.85689908368882,0
25,42435,719,33618,602537,120,0,5021.141666666666,91.05488786771924,0
56,102084,694,22352,2319201,36,0,64422.25,85.00279181850242,0
24,105601,747,12297,2867303,84,0,34134.55952380953,43.9688634802791,1
28,123416,696,32940,1401347,48,0,29194.729166666668,50.34576486571164,1
48,38407,728,8203,1780280,84,0,21193.809523809523,76.5402388205523,0
22,133943,675,22273,1852507,120,0,15437.558333333332,28.15418374482678,1
48,67940,663,30368,2278727,60,0,37978.78333333333,100.59873908350505,0
37,40666,703,16650,1292214,84,0,15383.5,78.77219298677028,0
59,72122,720,35984,1091058,60,0,18184.3,75.10648623166301,0
28,60092,695,12382,2176373,48,1,45341.104166666664,96.05788485433446,0
44,110645,680,5801,1779372,84,0,21183.0,24.38790727100185,1
32,136190,737,24733,1315636,84,0,15662.333333333334,29.661012800744057,1
54,135468,708,14969,2090016,48,0,43542.0,43.191750081199984,1
57,61505,744,21733,2072730,48,0,43181.875,105.54406145841801,0
58,71713,678,37449,948402,36,0,26344.5,88.95667452205318,0
38,89387,745,31143,2949851,120,1,24582.091666666667,62.34138260224268,0
56,78169,666,30705,2813248,84,0,33491.04761904762,82.12468832791467,0
26,108282,663,33363,1258019,84,1,14976.416666666666,44.642153512741416,0
53,112511,685,35720,781833,48,0,16288.1875,46.22498022415586,1
24,86742,707,14972,2035834,48,0,42413.208333333336,66.15619692113778,0
56,75522,673,38351,2942547,120,1,24521.225,83.2502118587961,0
35,116132,712,27412,1736968,48,0,36186.833333333336,54.76426250588411,1
52,138489,740,29078,2260027,60,0,37667.11666666667,48.19524775734294,1
52,134397,674,27580,1917285,60,0,31954.75,44.29767777554559,1
38,38880,708,19855,2021093,60,0,33684.88333333333,137.7054612482853,0
45,78454,681,24569,2488022,60,1,41467.03333333333,84.1716589763853,0
44,90711,731,30738,1587288,120,1,13227.4,48.46755079317834,0
39,78539,667,11772,1281675,84,1,15258.035714285714,34.416068086282884,0
35,143984,686,29874,736502,60,0,12275.033333333333,29.273414638663553,1
36,103321,675,24731,522551,48,0,10886.479166666666,34.472642702516104,1
36,122985,658,15131,593608,60,0,9893.466666666667,20.34757626268786,1
27,49799,748,5788,786539,120,1,6554.491666666667,24.784617495665913,0
48,149584,713,21184,2091620,48,0,43575.416666666664,43.29301039326844,1
36,139843,721,35897,2844804,60,0,47413.4,59.574236822722625,0
57,95102,669,7889,2553790,84,1,30402.261904761905,40.26336134335967,0
29,85726,703,14569,2848379,48,0,59341.229166666664,86.21681772935476,0
36,83784,735,26657,828477,48,0,17259.9375,52.416854650052514,1
24,148034,732,15141,999755,84,1,11901.845238095239,18.26799602665282,0
34,78333,679,24656,2225282,48,0,46360.041666666664,90.65916237941437,0
55,75828,702,26618,2363032,60,0,39383.86666666667,87.04155017495737,0
45,104526,741,16934,1250310,48,0,26048.125,41.12098903622065,1
53,89362,748,28286,2724344,60,0,45405.73333333333,82.46428384921258,0
53,88997,712,12612,2330455,84,1,27743.511904761905,45.34480027951718,0
51,85341,660,37069,1380670,36,0,38351.944444444445,88.37597924144835,0
34,54073,680,21205,1878148,84,0,22358.904761904763,80.56498578200721,0
22,137399,698,32331,2922651,60,0,48710.85,58.98285285919111,0
55,49549,749,18934,2000033,120,1,16666.941666666666,71.84997006330434,0
36,118795,743,15095,962176,84,0,11454.47619047619,22.348984545204925,1
35,91920,736,30958,738826,120,0,6156.883333333333,40.37737525384392,1
50,120326,668,23706,2217354,120,0,18477.95,35.05805062912421,1
55,110515,661,36472,1250782,60,0,20846.366666666665,51.86478456921383,1
39,55316,664,39629,981809,60,0,16363.483333333334,101.22294333164608,0
28,61183,680,28004,1734832,36,0,48189.77777777778,124.53422973338637,0
50,128860,692,25431,2318182,48,0,48295.458333333336,57.2143864141963,0
52,59624,686,39502,672905,84,0,8010.773809523809,79.68733028566317,0
46,97515,728,36385,893781,60,1,14896.35,52.5881659231913,0
59,138712,678,9663,2506260,84,0,29836.428571428572,28.47585542089262,1
35,120781,675,17818,1566978,120,0,13058.15,25.563747609309413,1
29,81705,651,27686,1722493,48,0,35885.270833333336,77.80585133508762,0
48,124326,733,28977,537180,36,1,14921.666666666666,35.309321193207104,0
23,61756,664,23454,1945675,84,1,23162.79761904762,75.48545504735996,0
38,95390,653,18358,1133976,48,0,23624.5,44.011426774294996,1
58,103369,735,11668,1917240,36,1,53256.666666666664,62.80864346822226,0
35,105821,699,14921,1675711,84,0,19948.940476190477,32.95181530716065,1
46,44589,687,39959,2751347,48,0,57319.729166666664,218.16755066645732,0
51,148012,672,37328,2131345,60,0,35522.416666666664,49.219263753389356,1
50,49116,708,13859,1097726,84,1,13068.166666666666,54.82361484377121,0
41,108181,739,28970,1135779,48,0,23662.0625,48.6518542997384,1
42,79786,724,13872,857054,36,1,23807.055555555555,47.22514671189877,0
43,129686,677,24230,2381986,48,0,49624.708333333336,56.948867521038004,0
56,111425,715,31708,1489924,60,0,24832.066666666666,50.742711839054664,1
58,65286,657,23847,2977141,84,0,35442.15476190476,90.81450044711694,0
37,138081,678,32105,2465629,84,1,29352.72619047619,44.50845966532411,0
38,50994,660,9922,1603248,84,0,19086.285714285714,56.88568403005395,0
37,136039,667,9392,2134685,60,0,35578.083333333336,33.05675823354577,1
23,146915,704,18541,569224,36,0,15811.777777777777,23.382757225455386,1
25,125198,699,24551,1529922,84,1,18213.35714285714,34.15738042369458,0
42,139672,663,24381,734745,36,0,20409.583333333332,32.06840550241518,1
55,61639,723,27948,2651948,48,0,55248.916666666664,134.97447503474532,0
51,52205,748,31728,2863319,36,0,79536.63888888889,213.13023443901713,0
27,91677,658,7024,2318222,36,1,64395.055555555555,77.90291518653049,0
38,67930,748,21713,1716383,84,1,20433.130952380954,62.04347262237738,0
46,108313,660,7486,1063506,120,1,8862.55,15.093802221340006,0
26,128851,712,6155,1429717,120,0,11914.308333333332,14.023413348234264,1
26,148153,725,15082,1015729,60,0,16928.816666666666,21.606593634058484,1
41,127509,716,23569,1778342,60,1,29639.033333333333,41.728845284123736,0
37,53316,702,12086,1351112,120,0,11259.266666666666,43.78660564683522,1
58,62304,688,7317,2583805,48,0,53829.270833333336,98.14180603706558,0
30,136839,727,9491,1579593,84,0,18804.678571428572,20.67808049710139,1
26,131058,705,20916,854182,84,1,10168.833333333334,23.71837914002452,0
23,122876,677,20248,1448494,48,0,30176.958333333332,41.03727199236086,1
30,120366,724,7511,2998002,48,0,62458.375,58.13051443098549,0
57,48403,688,29226,2805258,120,1,23377.15,108.67745800880111,0
43,115052,674,30025,2542532,60,0,42375.53333333333,62.92853086720207,0
43,119627,670,12848,1446881,48,0,30143.354166666668,35.93783524343724,1
43,108495,659,19274,2074255,60,1,34570.916666666664,49.628938353533954,0
55,66932,692,35958,1852935,36,1,51470.416666666664,130.62274646905317,0
50,131090,664,21304,789258,84,1,9395.92857142857,23.418970609069014,0
59,71701,732,16294,2215818,120,0,18465.15,48.4779152313078,1
54,38385,697,31425,1399574,84,0,16661.595238095237,125.27444376213425,0
39,134226,735,8175,2268828,120,1,18906.9,20.176344374413304,0
28,92241,670,32775,1811147,36,0,50309.63888888889,90.07343685442362,0
22,45367,709,14425,2597951,84,1,30927.988095238095,99.96911432371127,0
54,100030,745,31013,1866379,36,1,51843.86111111111,82.8320115076588,0
22,81505,699,32928,2036201,120,0,16968.341666666667,61.2187493609799,0
45,68332,672,13210,2079889,48,1,43331.020833333336,82.7445718453043,0
25,120178,662,7759,1038769,84,1,12366.297619047618,16.746241091587162,0
25,111325,718,21091,787555,36,0,21876.527777777777,38.59647678219428,1
39,70268,653,5002,2300830,84,0,27390.833333333332,46.09898294150016,1
48,121486,741,35160,908177,84,0,10811.630952380952,37.84109358475952,1
53,60563,727,25707,1963559,84,0,23375.70238095238,81.04404071950265,0
54,140185,721,20248,1014111,60,0,16901.85,26.500588508042945,1
49,71404,658,10773,1077158,36,0,29921.055555555555,56.991282779053776,0
57,90182,684,17786,2530594,36,1,70294.27777777778,97.66946594417709,0
27,67991,670,20037,2684080,84,1,31953.333333333332,76.46649311428473,0
37,139601,707,6885,2070497,48,0,43135.354166666664,35.830942591146666,1
55,82663,667,21331,1234158,84,0,14692.357142857143,43.57857462571785,1
44,100886,746,27495,2465425,60,0,41090.416666666664,67.98308652009858,0
45,118848,721,18450,1305231,120,1,10876.925,24.675993706246636,0
34,59127,730,14491,1922771,60,0,32046.183333333334,78.70716142089627,0
39,92692,692,14268,1946053,48,0,40542.770833333336,59.13214822566493,0
34,129389,744,32757,2979129,84,1,35465.82142857143,52.7269098830437,0
58,72500,747,11791,1355434,36,0,37650.944444444445,68.19578544061304,0
38,68785,655,33314,808697,84,1,9627.345238095239,62.42835681921238,0
36,119146,735,33583,1025403,48,1,21362.5625,46.116162103637556,0
39,124126,727,26550,1223486,36,1,33985.72222222222,48.76957464368643,0
44,129979,716,5093,572908,60,0,9548.466666666667,11.264486314455926,1
51,82997,661,14967,2141973,120,0,17849.775,39.539712278757065,1
55,42170,749,21218,2337986,120,1,19483.216666666667,96.51699470397597,0
25,48303,661,13627,871087,84,0,10370.083333333334,49.68031661249474,1
24,106743,715,9947,509422,60,0,8490.366666666667,17.272670495176893,1
28,112852,651,28178,2771850,48,0,57746.875,76.13943483500513,0
39,70187,664,33876,1342606,120,0,11188.383333333333,64.20616828377524,0
28,100034,672,27908,2038148,60,0,33969.13333333333,61.856102258565414,0
27,106776,678,24971,950415,84,0,11314.464285714286,33.982790407689265,1
43,36893,730,37584,1941008,36,0,53916.88888888889,248.01693787138183,0
22,48753,745,13959,528834,84,0,6295.642857142857,41.54542870621881,1
25,73090,656,33261,1048723,84,0,12484.797619047618,62.588312517509394,0
50,99922,743,20835,2128661,60,0,35477.683333333334,56.35664151371403,0
42,111768,677,24257,1078843,120,0,8990.358333333334,29.74675965690836,1
47,94412,663,8346,585350,60,0,9755.833333333334,19.173233628493556,1
35,91030,693,35807,514716,36,0,14297.666666666666,55.041927569665674,0
30,52509,679,35418,1608837,60,0,26813.95,118.51673046525357,0
33,103653,730,16340,1445032,48,0,30104.833333333332,44.80799719577179,1
27,71929,681,38012,2217780,84,0,26402.14285714286,89.55239591422493,0
41,83291,719,14597,1192019,120,0,9933.491666666667,29.45155138810516,1
45,39042,737,30557,1940352,36,0,53898.666666666664,216.32003141915544,0
48,97574,655,12737,2409042,84,1,28679.071428571428,42.445806699091385,0
59,72201,676,22276,2377330,60,0,39622.166666666664,85.73034537841119,0
29,127282,731,12310,2926934,48,1,60977.791666666664,57.57906983443587,0
22,49016,737,24344,1387766,60,0,23129.433333333334,96.85293237582286,0
45,60022,673,15391,2212460,84,1,26338.809523809523,69.52419033655914,0
28,135962,683,15892,1055134,36,0,29309.277777777777,33.2455228503389,1
40,62938,689,16197,1360075,120,0,11333.958333333334,43.74298251189001,1
43,78678,696,18050,2513783,84,0,29925.988095238095,60.97764063046607,0
56,136248,728,18535,1835119,36,0,50975.52777777778,51.017650004240636,1
51,96720,724,10122,1230520,84,0,14649.047619047618,25.61109141754303,1
50,140514,735,14852,2820886,48,0,58768.458333333336,52.393682005589014,1
43,91805,673,10387,1548278,60,0,25804.633333333335,39.422289998729184,1
32,109323,714,36759,623182,120,0,5193.183333333333,38.37452625095665,1
41,36986,667,39878,548591,36,1,15238.638888888889,149.02027493886575,0
50,111478,693,38725,1523671,120,0,12697.258333333333,46.12771877261283,1
55,117994,725,12146,584106,120,1,4867.55,14.418995881146499,0
22,47161,706,5560,2150882,120,0,17924.016666666666,49.795417117250835,1
52,55689,677,6312,2959150,36,0,82198.61111111111,158.9373325272695,0
51,129699,720,23205,2525216,36,0,70144.88888888889,71.97425492015273,0
39,95924,672,16595,664486,120,0,5537.383333333333,23.072831964193874,1
38,136311,734,27030,2193696,60,0,36561.6,46.65184761317869,1
59,134273,683,26329,2327528,84,0,27708.666666666668,40.244625998277144,1
35,109308,660,7651,2564921,120,0,21374.341666666667,26.553721289079178,1
44,136128,735,15006,1235062,48,1,25730.458333333332,29.925113373687505,0
46,98745,684,26966,1227468,120,0,10228.9,37.66762874069573,1
36,36211,742,32846,2564618,36,1,71239.38888888889,287.4413545300845,0
43,35229,691,26774,592508,84,1,7053.666666666667,96.02221654508122,0
24,83542,677,9083,2115328,48,1,44069.333333333336,63.62348678908014,0
40,49345,731,38513,1178283,84,0,14027.17857142857,106.47518202741631,0
55,136489,727,13749,1664638,84,0,19817.119047619046,24.59254522168017,1
56,66819,731,35783,2402453,48,0,50051.104166666664,128.4576305641609,0
22,82779,741,22325,2589875,120,0,21582.291666666668,53.041582607505134,1
42,117421,673,23680,2969750,120,0,24747.916666666668,41.2429775480252,1
50,127244,657,22323,1924241,120,0,16035.341666666667,30.145501294101624,1
27,100584,702,27684,1402810,60,0,23380.166666666668,50.767683395636155,1
58,54950,721,39493,764814,120,0,6373.45,83.46942675159235,0
22,50173,653,17213,1847239,48,1,38484.145833333336,111.01019638716707,0
22,93032,740,36831,1475315,60,0,24588.583333333332,66.01984621778885,0
48,134273,749,32713,2700717,120,0,22505.975,41.124406991725806,1
42,63036,654,12187,685964,60,1,11432.733333333334,37.47022865241026,0
37,147857,746,37800,1736855,48,0,36184.479166666664,50.03786034253817,1
47,106356,698,37583,1546094,120,0,12884.116666666667,47.45112327152833,1
37,49292,747,19408,1788220,36,1,49672.77777777778,140.1460232447005,0
49,38052,679,27369,1254108,48,0,26127.25,140.58722274781877,0
22,79377,721,8414,1232878,84,0,14677.119047619048,29.090440615819503,1
57,124317,712,24510,2530871,84,0,30129.416666666668,43.95168534204225,1
31,102838,696,17120,1501622,48,0,31283.791666666668,47.068001776256516,1
38,102819,675,39311,2136617,84,0,25435.916666666668,62.9717432251497,0
44,148689,706,38039,2052053,48,0,42751.104166666664,54.334956968347804,1
28,143103,686,10295,2863304,36,0,79536.22222222222,62.773821808223595,0
28,50620,747,25460,2966704,48,0,61806.333333333336,172.3949690504412,0
36,65461,656,19963,2859792,120,1,23831.6,66.90181940391989,0
55,55750,689,16580,861911,120,0,7182.591666666666,42.623482810164425,1
25,133426,741,27286,1546251,60,1,25770.85,39.76500082442702,0
35,123719,688,32328,785356,84,0,9349.47619047619,33.68720745437337,1
35,44472,711,24093,2024205,84,1,24097.678571428572,108.36184244339937,0
37,104263,741,26605,1668694,48,0,34764.458333333336,58.86024604445809,0
28,147036,727,11722,2287282,84,0,27229.54761904762,26.491163809575625,1
53,92602,702,11766,2869180,120,0,23909.833333333332,38.52598575984679,1
40,60523,653,20928,616481,36,1,17124.472222222223,62.87274626542343,0
23,65766,731,26274,568259,48,0,11838.729166666666,57.95202561607314,0
31,138262,674,39416,2646962,84,0,31511.45238095238,51.299310281170804,1
38,101060,656,25612,2539246,120,0,21160.383333333335,46.28179629263144,1
58,44079,677,39898,2613527,60,1,43558.78333333333,189.33456596867742,0
33,43399,718,34047,2835269,84,0,33753.20238095238,156.22526413270438,0
27,95726,716,6506,1442722,36,0,40075.61111111111,48.66139931796075,1
43,127906,744,20222,1710213,36,0,47505.916666666664,52.95132102220901,1
53,51532,669,17363,2699806,84,0,32140.54761904762,96.06370336693243,0
41,117357,732,24613,2231009,84,1,26559.630952380954,43.604242569579114,0
22,78162,660,35628,700798,120,1,5839.983333333334,53.053892343252905,0
27,38749,716,9136,2730107,84,0,32501.27380952381,107.45380218721465,0
40,46353,736,16161,2671641,60,0,44527.35,130.92647725066337,0
39,147313,656,28574,2742019,120,1,22850.158333333333,34.908092519555865,0
27,63477,672,31902,2562044,48,0,53375.916666666664,134.34459200445303,0
54,59570,710,7810,2660151,60,1,44335.85,87.53709921101225,0
44,121373,720,16663,812051,120,0,6767.091666666666,19.30420412008162,1
44,46437,683,11152,2475718,120,0,20630.983333333334,68.4432313313378,0
47,73104,668,5012,2377631,36,0,66045.30555555556,97.20029759733471,0
34,98370,707,16162,2568444,120,0,21403.7,38.188167124123204,1
28,39551,658,27322,2962365,60,1,49372.75,193.913554650957,0
36,103359,697,12999,2276025,84,0,27095.535714285714,38.791528279381296,1
48,89880,731,12219,1654258,60,1,27570.966666666667,44.27010087524106,0
47,47916,690,10328,2942905,48,0,61310.520833333336,149.5085583799427,0
54,115703,697,8621,1490170,120,1,12418.083333333334,18.18369734002864,0
36,76445,694,29256,2233341,120,0,18611.175,62.616488979004515,0
57,82636,674,16314,1912210,120,1,15935.083333333334,39.025465091888925,0
48,108927,727,5652,2330836,120,0,19423.633333333335,23.020585652164602,1
26,113194,674,21182,2668477,36,1,74124.36111111111,84.19736126571294,0
23,64685,668,20659,2101794,36,0,58383.166666666664,122.19551158176805,0
54,86134,688,39413,2973722,84,0,35401.45238095238,86.85821206602779,0
37,123916,728,15435,2342556,120,1,19521.3,28.209674295490494,0
44,142967,729,33067,2450256,48,0,51047.0,58.834556226262,0
59,129455,676,27258,1616521,84,0,19244.29761904762,35.921592537211865,1
37,102847,723,33287,559980,120,0,4666.5,36.90287514463232,1
35,74993,712,8688,1343214,36,0,37311.5,61.33839158321444,0
50,79333,717,12689,665301,48,0,13860.4375,33.46581813368964,1
47,143574,668,6379,1120670,84,0,13341.309523809523,13.735292966560467,1
